NAME	B	CTL	GMP-like	LSPC-Cycle	LSPC-Primed	LSPC-Quiescent	Mono-like	Monocyte	NK	Plasma	ProMono-like	T	cDC	cDC-like
SNAPC5	37.6070168078249	1	25.0578550499451	21.2460328696052	1	1	1	1	1	24.1276109672468	17.8077443961712	1	1	1
SNAPIN	1	1	27.5265761435182	43.2374290241731	30.3020115200364	44.4216475992026	37.5826703789166	1	1	1	32.5299662430281	1	1	45.9396349413542
SNCA	1	1	1	24.6950484343387	41.6949227999472	26.4102022935263	1	1	1	1	1	1	1	28.9130440377559
SNHG10	45.8816802280057	1	37.3452500751632	35.7932031956872	37.4997216166086	29.1262030603882	1	1	1	1	19.6869363714681	1	1	1
SNHG12	41.4816102156353	1	43.5539127613955	36.5732226157912	52.6456197968059	40.6491475823293	1	1	1	28.1214919698921	28.346512151363	59.3140958170074	25.2045409655905	32.55467709244
SNHG19	1	1	38.3256378702209	26.2978880504669	28.4919371536245	41.1254084180983	1	1	1	1	1	1	1	23.8011967571621
SNHG7	80.7331060142499	1	122.493988143996	79.7242892322106	132.09880793948	140.611322832122	1	1	1	1	1	1	1	45.1436766374132
SNN	1	1	1	1	1	1	1	1	1	1	1	1	71.8737511629824	28.6545839366141
SNORD13	42.1651110852971	38.8469964414232	1	1	1	1	46.741528557991	1	1	65.5904900080609	87.9883279284653	1	44.6625411939477	1
SNORD3A	1	1	1	1	1	1	1	42.708907716508	1	1	21.842671930373	1	1	1
SNORD42A	1	1	1	17.4002010167209	27.1728701240177	25.1444519792164	1	31.9332883534736	45.0714639472734	1	1	43.7389737102311	1	1
SNORD57	81.9695187289859	59.3933088673584	1	23.0589214567685	41.1703231358656	1	35.9088487636967	62.5987007372227	94.2264140954906	1	20.8138217304486	108.70421362957	35.6366968514364	1
SNORD63	1	1	1	1	1	1	1	1	1	1	1	39.765018842955	1	1
SNORD81	1	1	1	18.4380015707115	19.7697170927797	1	1	1	1	1	1	1	1	1
SNORD89	41.8380894576166	144.467018361954	1	1	25.1366071597835	1	1	31.0027205831564	161.46060368334	64.7005223494405	1	176.840382657705	23.6508252894765	1
SNRNP25	40.4257860669124	1	30.1103628424561	59.9448766775769	1	24.712246649815	1	1	28.5155306709641	1	42.5516182398688	1	1	34.0576808078318
SNTB2	1	1	1	1	1	1	1	1	77.808206968685	1	1	1	1	1
SNX11	1	1	1	1	1	1	1	28.6746563486504	1	1	1	1	1	1
SNX16	1	1	1	1	1	1	1	1	1	21.1524950335066	24.1284248988664	1	1	1
SNX18	42.2227902146048	1	1	1	1	1	74.1344816228834	82.0200730873048	1	23.4925994394765	47.8545188185797	1	23.0092401494988	38.6388499365659
SNX19	1	51.4062557194307	19.4662191144924	30.402530759118	38.9982197560801	31.0640807212957	1	1	1	20.155795123474	1	1	1	1
SNX30	1	1	1	1	1	1	29.663736674702	39.9946751948026	1	1	24.1011732095502	1	27.659562736844	34.4602430446091
SNX9	97.6169418115476	1	1	1	1	1	1	1	1	42.4489873034596	1	1	30.7373690506284	30.1303226560219
SOCS2	1	1	35.85637407658	62.2127352684834	130.330343065419	105.322210495561	1	1	1	1	1	41.3966619154388	1	38.4142877457621
SOCS3	1	1	1	1	1	1	1	57.5860168074691	1	1	1	43.4375457121469	1	1
SOCS5	1	1	1	26.7092999562651	40.7837286046775	1	1	1	1	1	1	1	1	1
SOCS6	1	1	1	1	1	1	1	1	1	1	1	1	21.3255982281028	1
SOGA1	46.7436419397267	1	26.4849180896149	18.9944825055753	26.8673017100024	1	1	1	1	1	22.3073309891501	1	44.4886513922986	27.9376930249103
SORBS3	1	1	1	1	1	1	1	1	1	1	1	1	22.5607484933653	1
SORD	1	1	34.3873059007153	22.3688421441874	1	1	1	1	1	1	1	1	1	1
SORT1	1	1	1	37.9554317390193	31.6858431462321	1	99.0845157902952	120.724879970933	1	38.0767800006547	72.976026358443	1	90.463397053741	66.5147829362762
SP140	152.090318631354	121.929178942382	1	1	1	1	1	1	97.614919064843	75.4661466298499	1	72.4369526493455	1	40.813231590409
SP4	66.0882019546727	39.7298304037467	1	1	28.1759826563184	1	1	1	77.6849199736271	32.3429921242619	1	54.6971898695141	1	1
SPAG16	1	1	1	26.1099357127943	1	1	1	1	1	22.8121627314579	1	1	1	1
SPAG4	1	1	1	1	1	1	1	1	1	112.973712272359	1	1	1	1
SPAG5	1	1	24.4359787714084	36.1466471769123	1	1	1	1	1	1	25.8480677626746	1	1	1
SPAG6	1	1	1	22.5198848253469	32.9791007927913	39.6070115170592	1	1	1	1	1	1	1	1
SPARC	1	1	62.8304181821437	54.2722253205058	37.0697916716188	48.2848950968422	1	1	1	1	20.7855455563146	1	1	29.7048916259375
SPATA13	1	116.197192648623	1	25.9463579280988	58.9718000726756	1	34.1216523359335	61.5886914187312	151.838666707198	1	30.927790925927	102.286191776516	1	35.3447732367705
SPATA5	1	1	26.4219811100309	35.1763270524942	30.3445767674378	1	1	1	1	1	1	1	40.5979396348241	1
SPATS2	1	1	31.9705300079445	29.5759172134206	53.0336821753733	26.6555486020474	1	1	1	243.399513956288	1	1	27.9644641014775	28.3687170499167
SPATS2L	30.5441246403394	1	1	25.3974495787511	1	1	1	1	1	25.6206490326379	32.3949894977126	1	69.7132005781897	72.0424467072322
SPC24	1	1	19.1506645852687	35.3150404179366	1	1	1	1	1	1	19.1142252904939	1	1	1
SPC25	1	1	21.1674892785012	42.528816770728	1	1	1	1	1	1	1	1	1	1
SPDL1	1	1	37.1651563967617	53.5728326016379	1	1	1	1	1	1	27.3410051854757	1	37.3873871465546	1
SPEF2	1	1	1	1	1	1	1	1	1	1	31.3977704414568	1	26.7748322394853	1
SPI1	1	1	21.3493945854145	20.4705412614727	29.6939614868231	1	68.6659298411978	90.2192018171783	1	1	35.249588273962	1	57.3394481173869	45.3464860893673
SPIB	64.676584327421	1	1	1	1	1	1	1	1	1	1	1	1	1
SPICE1	1	36.8631582793359	28.4056534199209	33.6435669921806	37.9552706062751	1	1	1	1	45.6875948466248	29.7657164124027	1	1	1
SPIN4	1	1	25.7356910344836	39.4244920620598	27.9462655198426	1	1	1	1	1	1	1	1	1
SPINK2	201.016932192795	1	256.375514189931	812.842293230919	661.736739117529	783.652273664531	1	1	54.9557053147642	1	1	1	38.276305663764	270.317435841467
SPINT1.AS1	1	1	1	1	1	1	1	1	1	35.3575239430631	1	1	1	1
SPNS3	42.3716894941297	1	34.8754401973083	65.7023142103629	66.7868940801241	81.0914151617337	1	1	1	1	1	1	1	67.5615876511955
SPOCK2	39.4454147133068	122.929758169972	1	1	1	1	1	1	156.488238347997	1	1	240.197617377115	1	1
SPON2	1	1	1	1	1	1	1	1	196.300603496851	1	1	1	1	1
SPOPL	27.9309915934041	1	1	1	1	1	58.5291917066042	75.4564555521724	1	1	50.0850626917759	1	72.3845370364761	43.2950777997817
SPPL2B	1	1	29.8680548066963	19.6586095922994	36.6177104101199	1	1	1	1	1	1	1	1	1
SPPL3	1	1	1	1	19.881511749277	1	1	1	1	1	1	1	1	24.056177982282
SPRTN	1	1	1	1	1	1	1	1	1	1	1	1	23.1176197833538	1
SPRY1	1	1	1	1	1	1	1	24.8587992657641	1	1	1	1	1	1
SPRYD3	1	1	1	1	1	1	1	1	1	43.6103871012223	1	1	1	1
SPTAN1	39.9742799430102	75.6604280028556	32.1991230931559	41.0700104590123	45.9330500299501	26.9042575518418	35.0830445715312	1	96.7418304213165	1	25.2035828820703	120.259187928993	41.3033595063938	33.4436726084553
SRD5A3	1	1	25.914624565781	34.2239365096732	1	1	1	1	1	24.4665712002052	1	1	1	1
SRF	1	1	1	16.729125448813	24.3210930036218	1	27.4815703613086	1	1	1	20.6660855680262	1	1	1
SRGAP1	1	1	1	1	1	1	61.7862738866485	36.4995602103014	1	1	36.7145342698835	1	1	1
SRGAP2	1	1	1	1	1	1	52.346000288801	40.6813171442438	1	1	26.9099038742026	1	41.9955754898943	25.9832405812179
SRGAP2B	1	1	1	1	1	1	37.1233312355395	1	1	1	1	1	23.4345853747562	1
SRGAP2C	1	1	1	1	1	1	37.8372298496062	29.2534203865847	1	1	29.4461355631116	1	21.7760641272128	1
SRGAP2D	1	1	1	1	1	1	30.4811691020593	37.6533063395269	1	1	1	1	16.4053594727618	1
SRGN	645.861510411033	1399.40163766244	3976.79216544381	1064.87601269183	921.580570870914	1093.18945148525	13004.7230918607	4873.44583522026	1470.89144103685	1909.37842638188	30606.2411506176	458.439991417988	3238.11394060617	2189.25507362861
SRM	1	1	18.6932259833695	24.8749183741746	1	1	1	1	1	32.6708203115946	1	1	1	1
SS18L1	1	1	1	18.012329277766	32.5049554271111	1	1	1	1	1	1	1	1	1
SSBP2	1	1	42.0467615937343	72.3245329837395	106.320423344147	94.8877791702162	1	1	1	1	1	50.4188437413624	51.0124723029298	42.808989559549
SSBP3	1	1	31.8440963283687	30.0686272072978	41.1361436554932	31.8649187762947	1	23.8876054434486	64.6258456068035	1	21.8551310782302	1	1	1
SSPN	1	1	1	1	1	1	1	1	1	80.0429467136633	1	1	1	1
SSSCA1	1	46.3922845500871	29.164165999803	31.8927004727825	1	24.5232106634521	1	1	1	70.1434060989173	1	1	1	26.0178728700428
SSX2IP	1	1	1	27.0119667978663	23.5577725121861	1	1	1	1	1	46.5275200233177	1	42.1926991081884	24.5576456475464
ST18	1	1	28.8499451916694	1	1	1	1	1	1	1	1	1	1	1
ST3GAL2	1	1	1	1	38.4602969445993	1	1	1	1	27.6279113328739	1	1	1	1
ST3GAL4	1	1	26.2663361202903	62.9467422066082	49.4563965517149	61.6790379508806	1	1	1	1	1	1	1	1
ST3GAL5	75.9613958094611	1	1	1	1	1	1	40.1067889223662	53.9998884280768	43.4861839477388	1	1	1	1
ST6GAL1	146.449152122152	39.2074017319644	33.2864024589024	26.2650038855372	42.5992695212782	32.3254806168891	1	1	111.722731407161	335.409124909298	1	78.1277489216995	1	49.0188775806862
ST6GALNAC4	1	1	1	1	1	1	1	1	1	31.8396848949615	1	1	1	1
ST8SIA1	1	30.4928107238529	1	1	1	1	1	1	1	1	1	1	1	1
STAC3	1	1	1	1	1	1	36.5155991147947	1	1	1	39.278536023146	1	1	1
STAG3L2	1	36.1682908340305	42.8995563335287	32.4375532029793	46.9222456931845	1	1	1	42.6187713738928	1	21.8160590171503	32.685919237645	1	21.7492955395191
STAG3L3	42.808360917924	1	35.3825715871705	27.1122069128549	57.1062526866958	1	1	1	1	1	21.2286113399891	1	1	1
STAG3L4	1	1	23.1130317297738	1	1	1	1	1	1	1	22.0892648070846	1	40.3043992355742	1
STAG3L5P	1	1	19.3872916987745	18.125521679284	30.6566924400966	1	1	1	1	1	1	1	26.4621956168034	1
STAMBPL1	63.9300704165517	1	1	1	1	1	1	1	1	1	1	1	1	1
STAP1	173.325807192975	1	1	27.6337101993235	36.5348256222958	34.8985083613996	1	1	1	81.6947649167784	1	1	52.765156774628	36.1344139446715
STAR	1	1	20.1623817157828	1	1	1	1	1	1	1	1	1	1	1
STARD10	1	1	1	1	1	1	1	1	1	22.1480497819497	1	1	1	1
STARD4	33.8822249928365	67.6500523171636	1	1	1	1	1	1	52.2878985664143	44.9592171005216	40.115942906729	1	68.6850843812715	1
STAT4	1	90.5009492556299	1	1	1	1	1	1	113.543112961364	20.5843776799691	1	46.9877281631532	1	1
STIL	1	1	19.9553238187353	42.2318566667536	1	1	1	1	1	1	29.1706910400527	1	1	1
STK11	1	1	24.7627005907156	20.2431056200624	24.016484651443	1	30.5787698087005	1	1	1	1	1	1	1
STK25	1	37.9613695620088	34.6834142051562	26.9403541605204	29.2746933357009	29.0255028992449	1	1	1	1	19.5039707818313	1	1	25.5423899035076
STK32C	1	1	1	1	1	1	1	22.3166154320628	1	1	1	1	1	1
STK39	1	1	1	1	1	1	1	1	44.7867018926647	1	29.3138108272268	1	1	1
STMN3	52.4650202658469	1	18.1226090181276	37.4025150344616	57.9292607301972	47.5287562356097	1	1	1	1	1	79.28127222869	1	30.5921355916488
STON2	1	1	56.4819524287156	76.3819008349902	144.369471038313	101.045570680231	1	1	1	1	1	1	1	37.4262043864654
STRADB	1	1	22.8171943031143	28.8912917828661	33.7107899319111	30.9454978696982	1	1	1	1	26.4440265213318	1	1	1
STRBP	147.428594282836	1	83.4177656931978	79.4915243447436	96.4784467207747	77.0076945812407	1	1	39.6200867237821	188.084132409572	29.8858282229986	74.4464921665504	1	20.3432132651147
STRIP1	1	1	1	1	23.8360343517795	1	1	1	1	1	1	1	1	1
STX11	1	1	1	1	1	1	119.460159594746	82.9754493652962	1	29.5732219708401	76.8193713317317	1	61.1442492241158	33.1204876572599
STX3	1	1	1	1	1	1	41.6716987389635	30.0133433683371	1	29.1117129363734	21.1665962844382	1	19.1550077577258	32.9702060222171
STX6	1	1	19.3953988619565	1	1	1	1	1	1	1	1	1	1	25.7590064166506
STXBP2	1	1	1	1	1	1	51.428642309296	50.689536538431	1	1	42.0723742479555	1	1	27.3535886562361
STXBP5	65.5197456188839	44.0119423256447	41.7444759496046	34.9001960899238	72.8218787856399	31.2614550581015	1	1	1	1	1	1	1	23.35568758917
SUCNR1	1	1	64.3303295950158	70.2106080357969	72.189200975755	57.9542056765748	1	1	1	1	26.221429809327	1	1	29.4356069816015
SUGP1	1	1	1	17.9473658524203	25.4909984099304	1	1	1	1	1	1	1	1	1
SULF2	1	1	1	1	1	1	70.767767342959	72.8188201587085	1	34.1132966088138	1	1	104.542340946836	65.6613110831112
SULT1A1	1	1	25.5212027379016	28.2651468468071	41.2812440163131	39.4339019709202	110.790496578857	161.670113757704	1	1	64.5240100774895	1	36.0637812408739	43.1575048584567
SUMF1	1	1	1	1	1	1	27.7296157680031	35.0229419136652	1	1	21.0166585788499	1	1	1
SUMO1P3	25.6642886969106	1	25.7103203844436	22.0562674223151	1	1	1	26.9300966087636	1	1	1	1	1	28.3634100034561
SUN1	63.1129304337467	1	1	1	1	1	28.7626004983477	1	1	43.0369272064908	20.5175487281959	54.5727089004876	21.65291329803	1
SUPT3H	1	33.2667259077683	23.076257174792	37.5931928740988	40.6952125297034	55.2206835015667	1	1	1	1	1	71.5573873289889	1	1
SUPV3L1	1	1	19.3218946514463	1	1	1	1	1	1	1	1	1	1	1
SURF1	1	1	23.0988620271778	18.4999754546634	1	1	1	1	33.9562535501059	35.4116836578038	1	1	1	31.6639776318686
SUSD1	1	1	1	19.8973974261283	26.5495681141623	1	30.3961981460984	1	1	1	26.3953272404737	1	1	1
SUV39H2	1	1	30.5165981260833	28.6405985004993	1	1	1	1	1	1	1	1	1	1
SV2A	1	1	22.2571802118479	21.8451542511236	32.5801656898858	1	1	1	1	1	1	1	1	1
SWAP70	287.136523675252	86.4512048553207	46.858277777773	62.2670581332976	112.229235127397	79.6084942891807	56.7426378388723	81.2170567588004	1	1	29.4479929672042	1	45.3289847026289	79.3838715971703
SWT1	1	1	1	1	1	1	1	1	1	30.7300167654524	1	1	1	1
SYMPK	1	1	17.8835872784923	1	1	1	1	1	1	1	1	1	1	1
SYNE1	100.702400020765	346.157508453884	1	21.6772239864849	45.2899519470127	25.8718933290185	1	28.53988623871	1031.43082387269	94.5173608338472	1	113.914158380316	1	1
SYNE2	203.453491719845	1232.21076704297	40.557860350861	1	1	1	1	33.39319358573	1737.6780909419	404.849452529409	1	1073.03173396352	1	1
SYNGAP1	1	1	23.8997115698215	1	1	1	1	1	1	1	1	1	1	1
SYNJ1	1	1	1	1	1	1	1	40.3464498792921	1	1	1	1	1	1
SYNJ2	1	1	1	1	38.8164084910388	1	1	1	1	1	1	1	1	1
SYNM	1	1	1	1	1	1	1	1	1	32.4391183008046	1	1	1	1
SYT11	1	46.509013510146	1	19.8597997932299	35.0268957576163	1	1	1	117.515204275843	1	1	1	1	27.5391679738868
SYTL1	50.167798485785	48.0188725181379	40.5037709500123	61.6541412204365	71.4298145971339	74.0604106338432	1	1	112.613752354822	1	1	75.0961527996687	1	56.5889361834957
SYTL2	1	117.492937178051	1	1	1	1	1	1	87.6078260395322	1	1	1	1	1
SYTL3	1	81.3823235732506	1	1	1	1	1	1	138.591487916079	1	1	54.2471214309787	20.3495634783305	1
SYVN1	1	1	1	1	1	1	1	1	1	106.611762642897	1	1	1	1
TAB3	1	83.9626939464368	20.3463631310324	19.4472362960367	26.6638725608938	1	1	1	1	1	22.669105881971	1	1	1
TACO1	1	1	17.232420246036	22.5282878146455	1	1	1	1	1	1	1	1	1	1
TADA2A	1	1	19.7329451200182	33.4180597914083	1	1	1	1	1	1	23.5785509506307	1	1	1
TADA2B	1	48.5341644961444	1	1	1	1	1	18.3227309876184	1	1	1	1	1	1
TADA3	1	1	18.3040967674611	1	19.0649731373543	1	41.5725307966462	56.4989683867174	61.0560706664173	22.5852065836243	29.4885298572346	1	1	28.6494174160222
TAF13	1	1	1	1	1	1	26.6140838656589	1	1	1	1	1	1	1
TAF3	1	67.446103982269	26.0547603736733	22.7832526668667	31.2968447011536	1	1	42.1074974987314	1	50.4036877056754	24.8844225289083	1	1	1
TAF5L	1	1	1	1	1	1	1	1	1	1	1	1	52.6314717869903	1
TAF8	1	1	22.7919772701339	27.6177446863766	39.7261272771699	1	1	1	30.7469912836516	1	1	1	40.0024453791441	23.833063543701
TAF9B	1	1	23.495810272377	34.0513910589631	31.0723635456221	1	33.4479704732323	1	1	1	34.7340735674465	32.5931341924917	1	19.6818232660947
TANC1	1	1	1	1	1	1	1	1	1	72.4849447867159	1	1	1	1
TANGO2	29.1962271093139	1	1	1	1	1	1	1	37.2821737641898	1	1	1	26.1610222089158	23.1310870432127
TAPBPL	1	1	1	21.9379752571834	30.0536531350241	28.5220417857014	29.8267542724467	1	46.4843558809369	61.699552448885	1	1	1	30.6810825166809
TARBP1	1	1	46.7850152281981	47.7093246526831	70.262679406773	33.9437365413185	1	1	1	1	25.9451946136409	1	41.9923003138415	1
TARP	69.8253908455726	176.088867576402	94.006127341834	89.3340404320615	89.3701468063348	107.217974626359	43.3465599991053	35.4621744875865	361.44061571011	1	110.661209549979	1	1	110.416716200807
TARS2	1	1	29.0774500831124	26.6878296757404	36.1699657900408	1	1	1	1	1	1	1	1	1
TAS1R3	1	1	1	1	1	1	1	1	1	32.2547281235266	1	1	1	1
TASP1	1	1	1	19.2575616983885	1	1	1	1	1	1	1	1	1	1
TATDN3	1	1	1	1	1	1	1	1	1	1	1	1	1	29.5131765206103
TAZ	1	1	19.1723412532414	1	1	1	1	1	1	1	1	1	1	1
TBC1D10C	123.852228358792	97.9771040940481	16.2762035669487	30.8739656066831	57.6291454700726	46.9180343073385	25.8756370529199	39.0208700125024	145.560713000031	1	1	127.032416880644	1	43.715405205901
TBC1D14	1	1	1	22.3861267517785	1	1	1	1	1	1	1	1	62.1942319405334	28.7270181485854
TBC1D2	1	1	1	1	1	1	1	33.1338338310048	1	1	1	1	1	1
TBC1D20	1	1	1	23.2623770763813	31.533984607872	1	1	1	54.197408773768	34.0572125633247	1	1	28.8458897577937	1
TBC1D24	1	1	1	1	28.2925361327197	1	1	1	1	1	20.6798903681066	1	1	1
TBC1D31	1	42.70188209966	1	1	1	1	1	1	85.0735306913835	1	1	1	1	1
TBC1D4	1	52.6268664202973	1	1	1	1	1	1	1	1	1	144.838289056708	1	1
TBC1D7	1	1	24.5543019613956	27.4989993290237	25.0753036940257	1	1	1	1	1	1	1	1	28.6467346083155
TBC1D8	1	1	1	1	1	1	38.8410932037482	52.7309994561042	1	1	1	1	1	1
TBC1D9	130.106963102616	1	1	1	1	1	1	1	1	104.885938752895	1	1	1	31.4359013858349
TBCC	1	1	1	17.257755755399	33.3301557165557	1	1	1	40.562307576939	1	1	1	40.9977162918236	1
TBCE	1	1	21.329835004681	26.2086711741627	1	1	1	1	1	1	1	1	1	1
TBCEL	1	1	1	1	1	1	1	1	1	57.560699200366	1	1	1	1
TBCK	1	1	27.8114651994661	26.9429307012194	32.4265000085426	27.2211749447618	1	28.2729109467181	1	1	1	32.9475758823169	1	28.3363092382839
TBP	1	42.3459476021221	26.089536290257	30.9417273719207	22.9102580817871	1	1	1	1	1	21.2990472785249	1	1	20.6500900149615
TBRG4	1	1	21.1774425550586	18.2079811681989	1	1	1	1	1	1	1	1	1	1
TBX21	1	1	1	1	1	1	1	1	156.357247799428	1	1	1	1	1
TC2N	1	151.882283551639	1	1	1	1	1	1	128.495945854477	1	1	216.306159425197	1	1
TCEAL1	1	1	45.4667908055443	51.0350389516253	60.6602697787659	53.3162357036318	1	1	1	1	28.534325784619	1	22.0415366539774	35.3059817396128
TCEAL9	1	1	20.2260590150829	34.1975781837187	1	1	1	1	1	1	1	1	1	1
TCEANC2	1	1	30.6419058092027	32.9661315394485	35.8913704384181	28.9168164125467	1	1	1	1	31.0985999573768	1	1	1
TCF19	1	1	1	34.7273880988041	1	1	1	1	1	1	1	1	1	1
TCF20	1	73.0529816808193	19.8539972774614	23.8885563554779	24.5508199317615	1	1	1	62.5443514688728	1	1	59.7688252248371	1	1
TCF4	217.699951465414	51.8293095848611	43.8567728192507	90.5354821477115	195.856902656329	106.572713363134	1	1	1	76.7482207573573	22.3182303766013	1	40.9352209715872	61.4999165102072
TCF7	1	92.2561748214342	1	1	1	1	1	1	74.2847742270328	1	1	306.528610001395	1	1
TCF7L2	1	1	21.5882788472913	19.708390070733	29.2133038328042	1	65.3232628456468	67.2969592743943	1	1	21.9869008427214	1	46.2345156381445	1
TCHP	1	59.233976113248	32.599198748791	31.1123788877504	31.1940097352917	1	29.2800892274278	33.8744453792133	1	1	27.5718807413104	1	1	22.7802232432915
TCN2	1	1	1	1	1	1	32.3100056419157	1	1	50.5723788143661	1	1	1	1
TCP11L1	1	1	1	1	1	1	1	1	1	25.4929365145089	1	1	1	1
TCP11L2	39.998938853044	1	1	1	31.5400692742436	1	1	1	33.5487728987276	29.0855689261372	1	1	1	1
TCTA	62.9668510752374	1	21.785451236829	22.2725072918191	45.4378704987534	29.4095350985199	1	1	1	24.2056870429035	19.8095890320235	1	1	26.2140104896844
TCTEX1D1	1	1	1	1	1	1	1	1	1	1	19.7267627299673	1	1	1
TCTEX1D2	1	36.8876913617451	1	24.6466439070602	1	1	1	1	1	1	18.942882355965	1	1	1
TCTN3	1	1	1	19.0816074609504	1	1	1	1	1	27.2070274971026	1	1	1	1
TDP1	1	1	22.8484039048102	27.9273778100335	1	1	1	1	1	1	1	1	36.7529446605832	1
TDRD3	1	1	18.1643039557214	1	25.8595543428277	1	1	1	1	22.8420998820714	19.788195868137	56.485685685678	29.8935054509836	1
TDRD7	1	1	1	1	1	1	1	1	1	1	32.9674336821111	1	46.2636986663107	1
TECPR1	1	1	1	1	1	1	1	1	1	1	1	37.2253201629345	1	1
TEFM	1	1	20.2522317269623	24.3047414411448	1	1	1	1	1	1	1	1	1	1
TEKT4P2	1	41.2166993867472	1	22.8467730156992	25.623448667982	28.65969798143	1	42.0832712173511	1	1	1	1	1	1
TELO2	1	1	1	21.7209188135086	1	1	1	1	1	1	1	1	1	1
TEN1	1	1	1	1	1	1	1	1	1	29.4677419949652	1	1	1	1
TEP1	1	1	1	1	24.7501996389595	1	30.4693344695804	1	1	1	1	1	26.8848702467602	31.4367159611306
TESC	1	1	1	31.317270854996	1	20.9346523362553	1	1	1	1	1	1	1	33.4927484395202
TESK2	1	1	1	1	1	1	1	1	1	34.7172176322236	1	1	1	1
TESMIN	1	1	21.3582078063522	1	1	1	1	1	1	1	1	1	1	1
TESPA1	1	32.3169818239728	23.1209256139307	25.6853178553406	58.1789675464909	40.3145637114415	1	1	1	1	1	107.83707387163	1	1
TET1	1	1	30.0699284806779	1	26.3482756116654	1	1	1	1	52.1861304569014	1	1	1	1
TET3	1	1	34.2667080612664	28.1205083916487	45.7499727233873	31.3708320483886	96.9243125829497	94.4235215061836	1	1	53.5435717141776	1	126.708869037425	53.1997267237554
TEX2	1	1	17.3351643681729	1	1	1	39.1851854914242	28.5409312491228	1	1	44.248569987691	1	1	1
TEX30	1	1	38.6039434864026	89.8894562075553	57.1310148832134	56.8798593382408	1	1	1	1	1	1	1	45.6022520972266
TFB1M	1	1	20.8622691629718	22.9609028052907	1	1	1	1	1	1	1	1	1	1
TFB2M	1	1	28.9829043002909	28.2951933832487	25.9337992644569	27.5332588535709	1	1	1	1	1	1	41.3349965985037	21.4431709670375
TFE3	1	1	1	1	1	1	33.142907734133	1	1	1	19.3228919986079	1	27.4552187045864	1
TFEB	59.1394696486018	1	1	1	1	1	1	1	1	1	1	1	1	1
TFPI	1	1	75.0038692894014	71.6423575568889	167.621121363428	114.053697947045	1	1	1	1	1	1	34.3061255783826	39.6471503644108
TFPT	1	35.4253267907178	1	1	1	1	1	1	1	1	20.8203114692594	1	1	25.4673396924736
TGDS	1	47.4812393359458	20.0085094177564	31.4943889926927	1	24.4903410032271	1	1	1	1	1	1	1	1
TGFBI	1	1	1	1	1	1	1	39.9258323543508	1	1	1	1	15.6697875139965	1
TGFBR3	1	1	1	1	1	1	1	1	182.517079585386	1	1	1	1	1
TGFBRAP1	1	44.1983975537209	55.52246063202	46.047519731648	58.4057560491181	46.7200748625629	1	21.6044270881551	1	1	24.9364281334561	1	1	1
TGIF1	1	1	25.6474051539382	1	1	1	23.5234222547063	1	1	1	1	1	1	1
TGIF2	64.3222480046324	1	66.7624247971328	62.5492231595341	59.5283654772153	49.1268918580859	1	1	1	35.8515706597566	1	1	1	47.1861479449073
THAP1	1	50.0922677830223	26.1033066499507	18.5681088843327	27.7145361565325	26.2064009523702	1	1	1	1	21.5787411228918	44.4481967662567	52.8512444553281	27.654985603598
THAP4	1	1	16.5875881298961	17.8384288869164	1	1	1	1	1	1	1	1	22.5363004662493	1
THAP6	1	1	1	1	1	1	1	1	1	31.2265501574274	1	1	1	1
THBS1	1	1	1	1	1	1	381.622147294725	650.757843904265	1	1	1	1	34.316380972918	1
THEM4	1	48.0904667643828	1	28.3917336223373	25.3181796416346	31.863196896444	1	1	43.0477279856497	1	1	107.052306229248	13.293403384254	25.8707635037928
THEMIS	1	103.643013036235	1	1	1	1	1	1	1	1	1	105.457725280978	1	1
THEMIS2	1	1	20.7808780595641	1	26.4716470394338	25.1167235366984	119.048786154163	113.107142309873	1	31.656341474992	51.9166946589735	1	58.0113942055929	71.6981685491739
THG1L	1	1	27.6544352154307	24.5724562011956	21.1248553653032	1	1	1	1	1	1	1	1	25.1374684053458
THOC3	1	1	1	20.8669672687675	1	1	1	1	1	1	1	1	1	1
THOC5	1	1	24.1604594760696	27.6814488820467	1	1	1	1	1	1	1	1	1	1
THOC6	1	1	18.5165133182699	1	1	1	1	1	1	1	1	1	1	1
THOP1	1	1	18.4302008891394	20.2383057999749	1	1	1	1	1	1	1	1	1	1
THRB	1	1	1	1	24.8548767626478	1	24.0094607311893	1	1	1	1	1	1	1
THRIL	55.2274666335185	1	39.7419377964461	59.9265984931055	1	27.7353449094142	1	1	1	1	23.2996699538342	1	44.8303657267676	49.593961014853
THSD7A	1	1	101.988338694235	1	60.3101640324325	1	1	1	1	1	1	1	1	1
TIAM1	1	1	1	1	1	1	1	1	1	1	1	35.165326943451	1	1
TIFA	61.7482809590354	1	17.9054221150607	37.1285681153492	1	1	1	1	1	176.670972341642	1	1	50.796117678992	44.5691448021278
TIGAR	35.3959744142079	1	1	1	1	1	25.1098580342295	45.7557235689642	38.6249351335071	1	1	1	94.9842641328299	33.2781827195084
TIGIT	1	106.711152350647	1	1	1	1	1	1	207.768561692347	1	1	1	1	1
TIMELESS	1	1	35.5083217158857	73.4351002122059	1	1	1	1	1	1	40.2236614552489	1	1	22.7831060858049
TIMM21	1	1	26.418633591571	30.4832029586066	1	1	1	1	1	1	1	1	1	1
TIMM23B	1	1	21.9933675725886	23.2996028030041	36.4989416782865	1	1	1	34.0109553845483	1	1	1	51.3324371208707	21.902251044825
