NAME	B.cells	T4.cells	T8.cells	DC	Basophil	Eosinophil	Neutrophil	MO	NK
KIR2DL3	1.18204530708699	0.843483769793816	0.745911797521255	0.920784195044989	0.867785991100954	0.708334751245338	14.8357967550432	1.01615050422184	0.750414227435848
KLRC1	0.987428348345412	0.714516387177594	0.760177165872333	0.800816845382508	0.784896241328377	0.792337880858036	0.874333108669695	1.22482936362207	7.28541555112141
KLRD1	0.96638727030408	0.687014028328916	1.69193128907652	0.816581442660054	0.858040067565636	0.665044720394351	0.883796614276276	0.781846984728129	5.8185885978976
LCLAT1	0.792825980025904	1.02600195482475	1.1740635100129	0.927340783235482	0.365572294788039	1.12406499304026	6.76461857471451	0.914262358924381	0.867425114166373
LDHD	0.779737217061956	0.800458076560407	0.699265042640478	0.683933250412583	0.810999545444232	0.872063588147173	0.830989307051903	4.45603546532668	0.632222840415993
LGALS12	0.764853209832716	0.748460345479583	0.605727242779635	0.743397665796901	0.878360264492063	7.42822476966823	1.13366271328108	1.86493728682363	1.45192952438444
LGALSL	1.21651834116328	0.981357979375217	0.766619400534984	0.82471348389743	1.42135019802146	5.09654501588551	0.764162494748202	2.31436074001124	0.619285325335969
LILRA3	0.796361851633822	0.729707027210171	0.657963472059887	0.813179604173284	1.05890259632678	2.59153001650693	9.78617564290905	2.24772607856912	0.758419045391729
LILRA5	0.724977089487226	0.76268099384922	0.660092865955431	0.997161076398572	0.736902749032414	1.3258089304164	4.11196354997831	4.13296895217797	0.649142037709282
LILRA6	0.837123300926703	0.664005210122817	0.639798406663289	1.47971343784681	0.792127559909127	1.0238776812871	4.62527835220691	3.26672966353187	0.581886901232677
LILRB2	0.869526067841349	0.679594327282492	0.832931316254987	1.66833043447443	0.973887504165516	1.68070242411385	2.97177515065815	3.88769723097612	0.580325121747218
LILRB4	0.806138412261548	0.841992073776306	0.688276081210292	6.28792171181199	0.560725887175281	0.773749461821708	0.768387016096651	2.02427175118343	0.653199202753248
LOXL3	1.13083128832107	0.826508558351858	0.63390108507893	0.879997712125174	8.41789421250805	2.19161428365975	3.74786810933719	0.919545256841637	0.775147499072303
LRAT	1.04392830953419	0.82991967629566	0.864820898487352	0.655322195967912	0.958624619966221	1.22403299866789	22.883260749855	0.886429853807699	0.911369338411473
LRMDA	0.697807687960738	0.671278538668746	0.633780244894419	2.05150281165012	3.85896373128424	2.57214546610126	1.1303176674385	3.23184854584378	0.825681893900143
LRRC25	0.788956159726268	0.630456184261297	0.561162782778694	2.032926662038	1.71447375533592	2.31348018720819	2.07680957509897	3.59517567799955	0.691936093160261
LRRK2	1.07603099638535	0.652114465260107	0.649783322726546	1.89503676820755	0.855535339888682	1.24913145209203	3.55608334073758	3.60266780247672	0.661327465720879
LTB4R	0.825929339989079	0.650624353004612	0.693598934165886	0.861891831764118	2.59224411004916	3.75457406895396	6.04253017275954	1.78655741218446	0.742523186944303
LTC4S	0.733434167680575	0.789372149525884	0.784439085435203	1.10624161592947	7.85396446388233	9.94589685339056	0.810397729276549	0.93956693655458	0.896559196689017
MAP1LC3B2	0.924585045466015	0.696181156774205	0.828466374010729	4.81061822609002	1.99539462346022	1.1265360815722	0.568058044161034	1.91561229365426	1.05808086872566
MAP3K1	0.988876556054565	1.23421327422679	0.770043024825955	1.09638515245779	1.68266956286882	0.265514863241305	6.74963277060146	1.34129764317936	0.947241758031145
MARK2	0.543816138858435	0.987781358857625	1.27060071009499	0.706971538499768	2.22210804721432	2.56236488231224	4.57988651935261	1.02588840443419	1.62648437150879
MATK	0.658682570312469	0.89492237767441	2.02116176642371	1.02795294693292	0.478101210802041	1.42894884456317	0.688281029354687	0.806907052449227	4.47275410173342
MCEMP1	0.725105936901031	0.653138322131959	0.608805426928055	0.871643701202423	0.717440442282052	2.32640376441222	4.45813666239166	3.28452707305091	0.790530671724763
MCU	0.943730583384213	0.982276495990238	1.0975017732208	0.715806460079329	0.518366740485892	4.01762508569367	3.65549633079192	1.63861709575283	1.15291593943831
MEFV	0.762103842227274	0.733648880823238	0.693380348160231	1.75870622262762	1.45786776044396	0.585013533491979	2.91016110084016	3.99955471508978	0.76054000458892
MFSD9	0.862988309798237	0.898425169955377	0.828559118934308	2.02740352047327	1.16003517176612	1.64239532835994	7.93489422395931	1.08757280488173	0.549021422790506
MGAM	0.5008043643599	1.18438907654207	0.997497629238395	0.983161766710602	0.831337540509892	2.10253051133086	6.8788734065626	0.824968621995807	1.43873288037712
MIA-RAB4B	3.52876848445557	0.729077911683603	0.78099538381998	0.707439068984816	0.623859700104411	0.655783921930692	0.979500335421716	0.796318945681623	2.87397103984555
MIA2	0.810690871235711	0.751447255949601	1.0897407195242	1.30836152327926	1.02781562030506	1.05932706550139	4.85873785599773	1.77435818876937	0.834223708927115
MILR1	1.39373734690406	0.638491146173503	0.582314988688978	2.95743206164819	4.47126812784996	0.745996088546926	0.925576231086986	1.86561499355781	0.619151557027735
MINDY1	0.475808969721454	1.11340072458714	0.58915684446549	0.991814049741286	3.98999834619799	3.37008018280359	2.94379763709271	1.0461770688626	0.776876511709209
MMP25	0.852492106395745	0.743549324453937	0.73876266092663	0.794631224452852	4.79560284422276	7.50459290178345	4.43802454863736	1.03793811318009	0.892625742984945
MMP8	1.15914217352055	0.979228759018711	0.950464251117476	1.05049578126854	0.884241522268238	3.34373194328776	10.9553848907581	0.864664260182547	1.16247573443255
MMP9	0.84271296593918	0.754497853304458	0.989299509610694	0.770221907665036	0.676545455137201	5.36192026465051	11.1180247789759	0.767175401469982	0.649589008498421
MPEG1	0.734890367385601	0.77826017824498	0.92255406008752	3.95935718876628	1.45066048811132	0.734009374212168	0.540909330795504	3.14023815427119	0.763106939111533
MPO	0.675599907515095	0.662199248018103	0.583746187060607	1.42067740000415	1.82518703672887	2.50645009843107	4.00544157433842	3.04817927131527	0.764885972383497
MS4A1	6.12529948627406	0.711706573840833	0.885523401023876	0.932076676963852	1.89890398141431	0.759165323409834	1.07461017576762	0.927401794711217	0.554603981184727
MS4A2	0.982594013576695	0.841834792065945	0.764556970890228	0.828351813043891	18.3111865542588	1.24099195870564	0.657661157608782	1.01454599454381	1.00145909239075
MS4A3	0.877262895096123	0.893049672013671	0.718696205282573	0.89091608441649	14.9661003332277	1.16500451617745	1.27731415538568	0.962066630055549	0.678605880343207
MTURN	0.910583699448297	0.744851330274964	0.791430310735905	2.65304979346633	6.2005653163919	1.38243270219056	3.26841192979041	0.782272390716099	1.20177467020792
MXD1	0.837579025924885	0.774591505094252	0.824307760246818	0.782139046730243	7.40600058318081	3.80547724838868	3.9032041629288	0.784778229561218	0.861358167351796
MYB	1.18301908017388	0.727744139524942	0.791283954078405	1.0047670637145	0.832129928148841	1.02012526230714	9.9139360872962	0.802153927116607	0.717198387040963
MYO1E	2.19288129768108	0.690262139583427	0.710241233058864	4.17835613911525	1.79539049992814	1.49295087637366	0.580789908027701	1.18818500577518	1.18841625455445
NAIP	0.601645130164872	0.803130115246058	0.758310064135905	1.2997158005281	0.901707484215131	2.00577242876376	1.13236505843739	4.49706683735216	0.729118983513299
NCF1	2.3448747419514	0.579937839436375	0.505312138645232	1.89550107716605	3.21975094071582	3.87439907890472	1.60299555278109	1.75225423734719	0.663975838189878
NCR3	0.946759672626613	0.779578689024863	0.930556209830831	0.655292044118008	0.864235846851703	0.964672394234361	0.822224082874031	0.967437749799862	6.17424368611875
NEIL1	2.2882286829392	0.743659604242837	0.907786804110513	0.612638862297167	0.613293975662628	1.66912729577698	0.650259565573255	0.731314761618471	3.96753854749783
NFE2	0.645619393378954	0.691747712088701	0.861223299361656	0.802838241253354	6.63681113100562	2.28459987547614	1.82688444549036	1.83019146841847	0.666062256447573
NIPSNAP3B	2.37233270052673	0.699073798900375	0.694892591151548	0.838034094465235	6.11151685210005	1.90281046474151	0.801044728472003	0.769227124890778	0.745242790600626
NLN	1.40728763622319	0.899612413455398	0.849699874911524	1.45156286253283	0.890543053392153	0.401286284710832	0.519379366482212	3.59493630661068	1.11128604918582
NLRC4	0.568840454082709	0.736652066832398	0.932888415131018	1.87996423150037	0.720411933843009	0.938623637586555	3.02820862750675	4.13582209966344	0.810891421924522
NT5C3A	5.13574733932726	0.894792063775506	0.68561901100306	0.744271022782716	0.893881066847222	0.601698081871124	0.502643393104097	1.05253514527785	0.6882561583471
NT5DC3	0.883696949058488	1.21518712791431	1.28094565308084	1.39009192468697	0.453407549856025	0.581475975322168	6.67038041922376	0.692932467034595	0.896022822514734
OLR1	1.25055784681114	0.715750958058325	0.856406812635614	0.858446188830337	1.04491676386743	1.17841387898225	14.0405759531128	1.05188341564306	0.830832982432666
OSBPL5	0.763628966492064	0.615257204628699	1.31545167357149	0.886952536852714	0.800682743483219	0.678577265062248	1.58907883908592	1.32553303318547	3.84658906045401
OSCAR	0.850345831560645	0.720918329778094	0.714704901959483	0.635136865320345	0.716433682023566	2.5657420921738	4.41347504522349	2.49859899407547	0.810599061580914
OXER1	0.821753887037546	0.830745596278858	0.741675676903359	0.799883597470523	4.86769164147607	7.9941740939371	5.5072588996254	0.728873294535433	0.793933300566967
P2RX1	0.681781811160875	0.653539050864193	0.577443344212136	1.12029659105685	2.06594544402345	1.14112053954792	4.54946436159796	2.22622562298236	0.796315012130803
P2RY10	2.41498138230072	0.704003376545061	0.959933649979856	0.615914977990378	2.20622957677717	0.683792297426115	5.40930947047	0.674314890235749	0.801896696130475
P2RY13	0.734346128026964	0.666318014781782	0.678094900990514	0.753257788036327	0.767927079604949	1.12998780146963	4.84120893033645	2.4896583229014	0.709377903555725
PACC1	1.7705321086804	0.647432305759515	0.616723618783711	3.910518783472	2.25420768048991	0.608724577786281	0.907793518966614	1.85175065503828	0.828058671944915
PADI4	0.832644680792256	0.704245164897599	0.66439465526851	0.641347565212513	3.19753468323052	4.43518044709899	3.94011750351266	2.96956343691358	0.796319307091938
PALD1	0.993699545233418	0.793349800518184	0.604432963801783	7.83517897481818	0.67701492269686	1.02906457170403	1.10790799990711	0.902022611160906	0.765048344837527
PAX5	7.29029786615347	0.777506606748642	0.86966171746428	0.687607510251653	1.01412437849529	0.797176789756046	0.940697578289326	0.9694135900913	1.03783333160022
PGLYRP1	1.03783128271346	0.932021605834425	0.838098457559076	0.846316524463642	0.515320088496656	6.22426455928714	10.6674954427582	0.983312700787132	0.76361118977036
PGPEP1	0.519810138272126	0.972962325551801	1.08171992042906	0.887860480319837	1.52831370611471	1.03362777114154	11.9295894199861	1.27751262473954	1.20840806849722
PIK3CG	0.522517096813534	0.649471705125566	0.990796211415363	2.47221459387816	2.96713257981519	3.96361378847242	0.397443386993995	1.60887618455112	1.59036130973266
PIK3R6	0.429787868010115	1.21882489605386	1.45733470431826	0.943669431362545	3.07131488608595	4.62742815978472	2.1719065441544	0.855903208834975	0.431317241364466
PILRA	0.646493087487561	0.688276128297733	0.635662492104296	0.840916753194504	3.11055458566377	1.36295282547149	3.87917277270116	3.02957474218425	0.839018179606081
PITPNM2	0.788138415768379	0.932540211394959	1.11896672703098	1.34750687918388	1.4904267757442	1.12656521179677	0.664867761313483	0.576895610430613	3.76998374514309
PKLR	0.932857240946084	0.742633895098668	0.754845589034221	0.65038188154536	0.806297839844706	0.903204727273098	7.35427270699646	2.55760109125264	0.714739881465967
PLCB3	0.709035772290515	0.835847494566305	0.889294540507947	4.09964446725616	1.28133496665162	0.340951444391685	0.548323240096844	2.68253863699743	0.845911525462216
PLCL2	0.429888582591447	1.00549025868862	1.13652229266389	0.582882194218924	1.27874169654059	1.84532236279712	6.47690498236534	1.00311719130358	1.5589957415397
PLD4	1.08754338715774	0.736661186630276	0.592363031614112	4.56167588662193	0.536668749823606	4.16805309122097	0.780126703469347	1.5802028914458	0.603211386426812
PLEKHG4	5.46369592591168	0.739039449650606	0.828800439264591	1.01914475010367	3.11367703653954	0.667968217881285	0.891725108973737	0.820135890004782	0.670482092054592
POLM	1.44493590919044	0.798062964998282	1.47734814430655	1.41636160684293	1.01114053437155	1.01508940935438	4.64735351407372	0.546655275211936	1.40054896190441
PPP1R3D	0.755178110559388	0.810024901617426	0.825327995237962	1.36257401818412	4.23010542184137	2.44485912672209	2.38358490548127	1.65616451285487	1.60743750330296
PRAM1	0.771227324623306	0.665425723987824	0.556321247751486	2.144286354667	0.72128556002089	1.42392508725573	2.52227655008082	3.06746549725499	0.889636079038054
PRG2	1.26780016173658	0.726828591394839	0.67276226284484	1.35107369343711	5.61570306628867	7.24383938467598	1.03623755421134	1.55804935442197	0.710633776874503
PRG3	1.37116952553938	0.700912890155433	0.774075326013927	1.32355187104384	0.69938151668137	13.0332839161719	1.4026200423181	0.799760955802976	1.41217038085946
PRSS57	0.692925635868946	0.747366796470696	0.728380061220193	0.670882107196034	6.7660616278651	2.42033705210459	6.06328441825006	1.29879173960356	0.901309785773975
PRTN3	0.799985277880744	0.655022028758627	0.683405375525532	0.868036194396854	1.17959168230834	3.70408860837084	4.79256948677503	3.57071212912362	0.6332375854251
PSTPIP2	0.309920947667097	0.978832306585786	1.02807897161999	1.13130255581398	2.54969009867843	3.95503310360223	1.74322573245304	1.797831445934	1.0751592385264
PTAFR	0.900875415127525	1.04311266594712	0.834976659717522	1.71171406023573	0.655910452105451	3.56187364687927	0.898376678458529	0.723295901119655	0.702975656800723
PTGDR2	0.762821662581333	0.748229648126764	0.728717928794173	0.632002944895276	7.23157298620967	5.16635336650693	1.93898919439728	0.930790475316498	0.683405587731446
PTPRJ	0.740210018923895	0.833353186665336	0.857566728354267	1.06353213044504	0.361951300973266	1.64494407698104	5.52295912989902	2.83042287381266	1.13633444408619
QPCT	1.22557552676208	1.06043061560979	0.931487323050059	0.903110659758279	1.18153490969896	1.16131656690221	5.80987653365156	1.44336279592341	0.84870597249252
RAB10	0.750944671508129	0.703275171323897	0.695127551191777	2.03673235492465	0.95825608425835	0.886834578834886	2.10358409528577	3.53474182273352	0.936932100314533
RAB11B	0.524699177420003	0.779261704091313	0.812705045683354	1.48726565065023	2.48621788768159	2.28789449885619	6.54609904809219	1.8343825758858	0.936481809405362
RAB18	0.582328576639884	0.596620216841329	0.918479376178111	1.7462995356121	1.50210496747179	2.25324145423822	4.34369012088763	2.31577614376636	0.913934043682249
RAB19	0.492932921702642	1.33220384967744	1.4457984082583	0.381657764582543	0.509907698777602	1.45944406450919	4.45958443418592	0.768051769589467	1.49882491717873
RAB30	4.02182549224965	0.657528339797003	1.02342401037269	1.25963609513781	2.1149549753332	0.592235581515618	0.924059650841997	0.709586462531449	1.00354296902356
RAB33B	1.01255691013326	0.946692099283993	1.230579371499	1.11956795863871	0.950087783899138	2.06195290495701	6.10296421050443	1.17884866112246	0.776355778603697
RAB44	0.760082000137668	0.679584389292073	0.660377999012137	0.934560758595849	4.32605225804604	4.14912059083688	3.48644449253692	2.71933498999805	0.697791901947456
RASGRP3	1.14242780780503	0.702214576339556	0.7375414677945	0.769158531533307	3.18404109341259	0.974666762203911	4.11483618220928	0.877993734165127	0.673468571459387
RASGRP4	0.595028632026367	0.639102138496833	0.577752223175839	1.38680167667716	4.3291843987302	3.11316501582183	2.04838865964816	2.74381389169538	0.803426311188325
RBBP9	0.884013180659841	1.13315155184133	1.21077721497298	0.770929889484854	3.80140202344887	1.25577485939878	0.661170099182078	0.988025094366939	1.30472808785853
RBP7	0.742020093456252	0.712479696174229	0.655937816575692	0.784683210261	0.734612657006257	0.81430640688996	3.96293760428806	3.75687926992623	0.689677568074327
RCC1L	1.28008010527066	1.12340493127767	1.13516344189704	0.89176867610273	0.129133597374645	0.206925318536268	5.05910783563284	1.21657563812166	1.20556040457672
RCSD1	2.82127636418723	0.786191503262534	0.73193346251842	0.794199548875794	4.54634365925289	3.2651683063976	2.76364366328755	0.835939704400776	0.603448729631972
RETN	0.889781183872644	0.798124622524926	0.758511179771693	0.801908973704252	0.910975027965226	3.32042331435642	11.5423858501461	1.44196964358762	0.861559118342717
RFLNB	0.245104207038288	1.13644577569528	1.00445293074576	1.08686112418787	4.24917178358706	2.22875622354378	1.66627359449558	1.54470765811746	1.09138491680109
RGS18	0.858553618952429	0.629936380025442	0.543667545327802	1.66023267869277	3.0146969953376	4.44584028936767	1.9928998146053	2.1287294349839	0.448295564654786
RHEX	1.02024017587289	0.831406178814787	0.903853535751602	0.768001213929395	14.0805363744766	0.998393331468275	0.966997509421165	0.868902648142042	0.815550754787247
RILP	0.845055365601295	0.742725447048782	0.729600376018311	2.04200856215655	0.52270198572765	1.31013172009975	6.48352084939905	1.70074822692358	0.83454365971775
RINL	0.445325695689271	1.01272424702345	1.22646035478615	0.753388271432222	2.81578490816687	4.18541016371835	2.01495874022126	1.11562653242334	1.29820685489026
RNASE2	0.694731451018041	0.696683492255292	0.704878556987641	0.915197425723247	5.01628316440415	7.90722434126466	1.62032983119766	2.3009408043129	0.675634767573029
RNASE3	0.773194448458093	0.771948891164889	0.8093606363709	0.729166611211429	4.13196574425051	9.02631591421394	2.19482008766556	1.82208069925941	0.871429887262569
RNASE6	0.882676142699383	0.60521718139309	0.769918718429145	3.26653722542003	3.93597101959364	0.578528210318867	0.568766774816121	1.97316089537914	1.48623603831722
RP13-360B22.2	0.842482783398226	0.839466120339672	0.786704340576809	1.00611410131625	15.7862309933341	0.887575754974671	1.05232212204828	0.878847052499432	0.688672222411931
RRAGB	1.07975567544736	0.891921527510675	0.806162580123947	0.657382919705489	4.97358929619644	1.24915444456758	0.910640701713836	0.822223184190931	0.675988627949206
RYR1	1.06092949613627	0.847404724133605	0.813749132398104	0.692197393485631	0.990219134507127	0.895255506366112	16.8233123865014	0.814997767647383	0.944783360641008
S100A12	0.849010294305345	0.848047014777451	0.746382944710374	0.729585790983223	0.643355669551419	3.74555192108412	4.87477815711624	3.29964377185363	0.756423205084309
SCIN	0.636443723524971	1.15800329540146	0.965616637115221	1.34010643920067	2.49367273302761	3.68557364852525	1.87213719686751	1.10051396213887	0.641003497131722
SEMA7A	0.590741543400825	0.994746632251533	0.915202352999631	1.38056965668305	6.96810373989507	2.21735385281714	1.39019869510457	0.732204392298337	1.15159184133191
SERPINB10	0.71377014995323	0.669360229456948	0.632536664537914	0.776548318754639	0.987468990564351	4.05302155990221	3.51578251047964	4.09564981069664	0.763500474022753
SETSIP	3.85122851592617	1.09004625363614	0.830460954192649	1.20056071158919	1.31268662101827	0.954745035512579	0.398145689783566	0.667026507922268	0.646914325202773
SH2D1B	0.791207100386139	0.635719721787234	0.771953694599377	0.74346669502971	0.686148937929699	0.847808709947891	3.28265266823024	1.27945104793429	6.08375547868741
SH3BP5L	0.724527447457707	0.67371142376025	0.650909995597805	1.44360825379583	4.11035047623654	1.6569103670749	3.11988985712284	1.81567009134965	0.544457773114589
SHTN1	0.68163898571214	0.709227739172517	0.622838251179298	3.7184149402235	0.847610216665641	0.645299086335828	0.926359932549321	3.52209056365233	0.678147671363012
SIGLEC10	1.07321605071814	1.0480847799157	0.631975870438608	1.18825977590169	0.925492427045358	4.53669373794542	0.604307621827	3.49582666739694	0.585168963443077
SIGLEC14	0.908037499281869	0.748011520280915	0.663187839767024	0.940383158118143	1.25467763988852	0.786576456895567	9.92174797213083	2.66080764762971	0.703125369643708
SIGLEC5	0.551895562036371	0.689116431879434	0.944299116440842	1.2049174689488	1.06420712429137	0.772570248240616	4.11507195583727	2.32281805216474	0.487154957838699
SIGLEC8	0.921543949347986	0.991127193857213	0.953922727413487	0.992908409951185	0.884403482190866	16.4231368983681	0.96205182434213	1.0211454341584	1.00319928181227
SIGLEC9	0.690447500126313	0.699315181600863	0.738427783587919	1.63860062652143	0.65732072339561	0.758719925572843	3.89202528844818	3.6523314641866	1.48930471839632
SIRPB2	0.81151699367656	0.770927794894048	0.653442418994679	0.858631789064909	1.0700884992312	1.98445141417086	0.71817881067628	4.76477178892382	0.770528553652176
SLC11A1	0.808402214626958	0.67343768050578	0.664912895632728	0.678046138286452	0.814771161745973	0.867217419806668	4.03600101044675	3.51023123369661	0.864234579963503
SLC12A9	1.05671913096624	0.832645993721622	0.926152553593727	2.6062930234301	0.562242955288104	0.872524408302209	0.686594585217682	3.39569423383348	1.17586357591627
SLC18A2	0.929374020383942	0.90868538836494	0.753687344640407	0.574142686583929	18.5254744625682	1.08830997576076	1.09966145147076	0.903881988975466	0.766878683080833
SLC2A6	1.83739889692855	0.606157431975803	0.645402519334627	2.02299711507368	4.13367787417925	0.743190122560834	0.647559921735071	2.56102465515849	0.642810014672555
SLC35E2B	0.746768819780327	1.10288997740754	1.91144253556477	0.701994860429943	0.816728288590902	0.709653922541633	4.1603609931499	0.711975642404373	1.41866418666362
SLC38A9	0.953006304118359	0.789590765786829	0.631632240528732	4.69734670176046	2.05838800635072	1.26201565200282	0.882286484167524	1.43653990880539	0.6273691187605
SLC45A3	0.911599636501317	0.865765435310266	0.879634627916736	0.805290885275986	14.4362959441628	1.09561835832341	1.33406595941902	1.03882611643458	1.24098338368985
SLCO4C1	1.19165051028665	0.718466356004348	0.557604116058775	1.16082708523095	0.969702825031993	2.27286729653765	4.88460136070011	1.74244219515696	0.750821472404363
SMARCAD1	0.566152281519279	1.06980978513904	1.08271852022875	1.5116457766543	0.426600360053239	0.448291772713662	4.88929859292084	1.39224548760567	1.19481449400047
SMCR8	0.677359944167681	0.789980966769459	0.570440922244348	2.09374181842042	0.854317453131698	0.652785849582411	0.876968602554119	3.79308920567441	0.766101131545666
SMPD3	0.807390046022563	0.949286040654587	0.80652886805864	0.976407609361603	0.596500068436226	19.0883100593657	1.09062989556464	0.87663212883943	0.855203101427343
SNX29P2	5.19614736927097	0.825081345900881	0.770431914811202	0.765253806606723	0.731994773522842	0.966048905666084	1.04139952024157	0.832814760800778	0.855164649016211
SPART	0.762403055877265	1.17802124725111	0.649013786882269	1.35312025834612	3.6704258416829	0.737640221550208	1.2838884528938	1.88294340931525	0.657970643396347
SPIN4	0.964710841682169	0.630993247218245	0.648977030054745	0.948855274571716	1.93134643163551	3.85636365845167	4.00002443279206	1.16817661744915	1.32122604214411
SPIRE1	0.795648989714327	0.793599637823958	0.805198568454915	0.797046916280724	5.66395961502423	0.817398456824386	1.6846046424274	1.03778430429387	0.883713745093484
SPNS3	0.868369199910097	0.78728243755178	0.720272590703331	0.963720436850845	0.689493523890045	17.4960583106296	1.56896830864152	1.46971700695303	0.89941507064231
STAP1	5.63816991453903	0.76230844067126	0.644408580549237	1.14398975719079	1.95723169122317	1.38488790822774	0.632765464121608	0.651688634456986	1.18338115985938
STXBP5	0.429600965890185	0.903435605438435	1.31802495869101	0.862112221086133	4.09823650886895	7.7660732384963	0.709608455555545	1.15246732241057	1.36422847086239
SUCNR1	0.789079344803945	0.906857887502971	0.749031679753373	1.12709156761086	1.17289394279146	4.36830160843041	3.81743047437845	0.869078384445588	0.735509240992887
SULT1A4	0.734334328375379	0.707812392042995	0.55131496445927	1.63257277674909	1.5011227692908	1.60502056129516	2.07586188315818	4.17970789541624	0.692612361293601
SYTL3	0.583120864731444	0.748394175663007	1.46844813460004	0.602999196521178	7.37204271902688	0.871627972823357	1.72071412724388	1.44286915739334	2.10942981353229
TAOK1	0.762825507363937	0.823709011365645	0.718785564899246	1.42748179890286	1.08493308093093	1.01618089137394	3.8579305358764	1.57187029267289	0.659078620795194
TBC1D14	0.848312226691196	0.742016509253204	0.747472805443044	3.42146146960204	1.30238675993182	3.53394118623384	1.18455862425782	1.37711044283964	1.12937126192922
TBX21	0.666934540518743	0.783840737609089	1.96407810458103	0.716298389559992	1.0034357534065	0.500286984610527	0.90951458078381	0.774676374225638	4.34824854935171
TCEANC2	1.08232114841262	1.35094677660284	1.33416005287468	1.23395597124182	0.811406035293843	0.668820104875766	4.0068287877565	0.571524226908145	1.51982428765983
TCL1A	5.12817739799906	0.749730284601254	0.672032793153597	3.22808717188733	1.30057615047528	0.682880111601609	0.741334329870221	0.730432317984067	0.867743858346792
TEC	0.68114964600084	0.773447996416731	0.613851612872254	0.776621358458506	4.45917076525075	3.44760111267473	0.891006370080122	1.1586460719068	2.01388541337093
TEFM	1.13021495069305	1.14043392102382	1.05375795340926	1.08744007203745	0.969813992234475	0.28919771896381	4.53812074730663	1.20890440789538	1.28678197146313
TEX30	0.679354612023411	0.997377715333414	1.28012577430782	0.866414285558625	4.31467095343734	0.519796167718019	0.699980739399484	0.817053475359251	2.1370643432461
TGFBR1	0.595383073853163	0.80584462681091	1.26448611592069	1.25308115556743	4.89394815372601	3.87639571678063	2.10467051684657	0.588523444003214	2.39854592093049
TIFAB	0.864108688337372	0.789328587175351	0.623895475976477	6.23718665398793	0.704872600895676	1.51135507339006	0.67798860399114	1.36629855689722	0.692221067629682
TLR1	1.06407116936593	0.674688651358054	0.612199492270213	2.10983847366042	0.641594985973589	0.648350746094827	1.42909924181055	4.30834136027818	1.27776938730103
TLR2	0.872645688718499	0.628649111724224	0.610155340726975	1.73415012457197	1.40815597722606	0.866996482946407	2.32068269562555	4.07801700019609	1.23274190742437
TLR6	0.77682156458621	0.769846787232913	0.69871540166851	2.72819937090436	0.677588967098961	0.924278685763317	0.851030332050868	4.10916758886345	0.667828257889611
TLR8	0.66077206648225	0.711309201676654	0.719160286642288	1.31934085485434	0.636361418650784	0.661761550654818	1.64881736314542	4.58988227688607	0.802031035021455
TM6SF1	0.734323979584951	0.68500778870339	0.653616438326023	0.811071598634157	1.55335237364099	4.74274238784532	4.14613376728753	1.79059531502054	0.734024153730455
TMA7	3.17014610316319	0.943899553148551	0.834093227658738	1.06521269487835	0.682786833037015	2.06420155499659	0.304491201910959	0.849120007467692	0.869945367385015
TMEM154	0.647519195548729	0.938591769505724	0.625652424080984	0.587658139190744	4.85981521478848	3.18162074902957	3.92605475978642	0.869186303757153	0.724465315511289
TMEM164	0.842482783398226	0.839466120339672	0.786704340576809	1.00611410131625	15.7862309933341	0.887575754974671	1.05232212204828	0.878847052499432	0.688672222411931
TMSB4X	0.836975252320739	0.975503486244431	1.11672235660355	0.663415685431051	1.78452242596633	1.31835604436608	4.66693323674243	1.13985973460226	0.848774210135656
TNFRSF10C	0.794220661566148	0.867567700213448	0.672704387704745	0.882256619489891	1.03662584852601	4.46493159979708	10.9349807005787	0.800828395072663	0.93016499916257
TNFRSF13C	6.00489220802647	0.855745712387161	0.721130131185054	0.792996005766274	0.831124705311088	0.979574008917567	1.0261264743939	0.907139766124271	0.665618658229878
TNFSF12	0.680354316901945	0.719536327543385	0.630367123787424	1.4039910590488	4.61578876129917	2.55186493553882	0.915500048056514	3.23208430960477	0.624981522423588
TNFSF13	0.680354316901945	0.719536327543385	0.630367123787424	1.4039910590488	4.61578876129917	2.55186493553882	0.915500048056514	3.23208430960477	0.624981522423588
TPCN1	1.01274038334594	0.688103531225998	0.588915191204693	2.26425385836151	3.94504235022518	0.539761512962074	0.74916874860322	2.23514919909807	0.731008692735476
TPSAB1	1.14619580937922	1.02208882820974	0.965954334784898	1.00782921016425	16.053823255896	0.69624637333454	0.658550634996457	0.905548636673836	1.27513592590979
TRAF4	1.26761779924536	0.784743052260071	0.58157091024399	6.12720004605547	0.707819696098873	0.786522799068756	1.24266477295447	1.04549801493323	1.05063354085652
TTC39B	0.382574847129063	1.22920583577044	1.43663449737654	0.492622868831244	1.27170686913954	0.425199255317479	4.31765065179605	0.602488035540639	1.46692730197845
TTC7B	0.531437736516777	1.05302650482596	0.686080047621566	0.705461039442311	4.77115980648987	3.25313763263025	0.99953771762301	0.973165406165543	0.643945677336515
TTYH3	0.787692708021524	0.648145243170878	0.620341652882189	1.31969004441162	7.50900104574168	3.05727009937732	1.69024747928125	2.04300254913717	1.09319298078972
TUBA8	0.768896195713779	0.77313992999216	0.624937669145553	0.820003797336076	3.44775635559688	1.95380869498269	4.02587114318442	1.43239658231108	1.12326249768753
