"Sample.ID","Immune.Subtype","Subtype1.WoundHealing","Subtype2.IFNGammaDominant","Subtype3.Inflammatory","Subtype4.LymphocyteDepleted","Subtype5.ImmunologicallyQuiet","Subtype6.TGFBetaDominant"
"X11CO018.T",2,0.000981052755378187,0.99271160364151,8.60635118442588e-05,6.57880536891753e-06,3.63810991075297e-05,0.0198447303846478
"X11CO019.T",2,0.00316499872133136,0.959464877843857,1.27857733787096e-05,9.84881771728396e-05,3.22859268635511e-05,0.060102928429842
"X11CO020.T",1,0.832145810127258,0.0284341792576015,0.00198479427490383,3.16257046506507e-05,2.55816839853651e-05,0.000934595766011626
"X11CO021.T",1,0.879505515098572,0.105752889066935,4.33123313996475e-05,0.000163907498063054,2.08173105420428e-05,0.0782870166003704
"X11CO022.T",2,0.709957152605057,0.732625246047974,0.000172878924786346,2.64466925727902e-05,3.73424409190193e-05,0.000223131071834359
"X11CO027.T",2,3.8616920505774e-07,0.999895453453064,1.49610933419808e-07,0.000402726829634048,7.80245718488004e-05,0.000191104256373364
"X11CO030.T",2,8.00495013209002e-06,0.998830437660217,2.2764801883568e-06,0.000141576918395003,4.33060467912583e-05,0.000410169363021851
"X11CO031.T",2,6.70482677378459e-06,0.999877631664276,7.70030972319091e-08,0.00132991728605703,9.40788158914074e-05,0.000238249827816617
"X11CO032.T",2,3.52485437815631e-06,0.999725192785263,1.20287251093032e-06,0.000120351025543641,4.46059475507354e-05,7.12731016392354e-05
"X11CO033.T",2,0.000368094981240574,0.883894234895706,7.21699179848656e-05,0.00180428102612495,4.03317199015873e-05,0.00611508125439286
"X11CO036.T",2,2.17408603475633e-06,0.999911546707153,2.15681839108584e-05,6.12286985415267e-05,3.76031357518514e-05,0.000159655857714824
"X11CO037.T",2,1.46502863174192e-07,0.999963760375977,4.98116463631959e-07,0.000182616386155132,4.17802548327018e-05,0.000188812795386184
"X11CO039.T",2,3.83318581498315e-06,0.999921321868896,1.59725722426174e-07,0.000930429581785575,7.23277516954113e-05,0.00015611733761034
"X11CO042.T",1,0.974796444177628,0.000574254896491766,0.000810439320048317,2.74877093033865e-05,2.03152949325158e-05,6.17707228229847e-05
"X11CO043.T",2,0.000791287253377959,0.993565112352371,1.57017602759879e-05,0.0013949234271422,3.06503552565118e-05,0.000283342720649671
"X11CO044.T",2,0.00213201425503939,0.989120006561279,9.48997376326588e-06,2.751557258307e-05,2.00572435460344e-05,0.00164800381753594
"X11CO045.T",2,8.04192277428228e-05,0.999467492103577,2.24557459205244e-06,3.32447132223024e-06,2.34234257732169e-05,0.000679201082675718
"X11CO047.T",1,0.993290811777115,0.000499846879392862,0.000462903059087694,1.45336980494903e-05,2.01432821995695e-05,0.000719174597179517
"X11CO048.T",1,0.951601982116699,0.0120665775611997,0.00127566908486187,1.19847703672349e-06,2.03152949325158e-05,0.0646739639341831
"X11CO051.T",2,3.83164760364707e-07,0.999957680702209,9.33405885916727e-06,6.67343774694018e-05,3.20464187097969e-05,0.000550924305571243
"X11CO052.T",2,5.27075167155999e-06,0.999127507209778,7.67535493650939e-06,0.000218357119592838,4.52895910711959e-05,0.000350833273841999
"X11CO053.T",2,5.34430614607118e-06,0.999894797801971,1.86501711141318e-05,0.000153108296217397,4.238641304255e-05,0.000136480848595966
"X11CO054.T",2,3.07310040170705e-06,0.999038904905319,2.97446704280446e-05,0.000362993043381721,5.01919348607771e-05,0.0002782226583804
"X11CO057.T",1,0.883804649114609,0.0436997879296541,0.000280225416645408,2.48852165896096e-05,2.99659041047562e-05,0.0105175925418735
"X11CO058.T",1,0.947356641292572,0.0461156088858843,0.000663554237689823,7.8151177149266e-05,2.79805526588461e-05,0.000165069737704471
"X11CO059.T",2,5.63797630093177e-06,0.999745488166809,0.000103114725789055,0.000405416867579333,6.26736109552439e-05,0.000203943745873403
"X11CO060.T",2,5.45958073416841e-07,0.99997878074646,2.30771217957226e-06,0.000113495687401155,5.55877322767628e-05,0.000324987850035541
"X11CO061.T",2,4.51172945759026e-05,0.999894082546234,1.03689481534275e-06,0.000218448760278989,6.22303414274938e-05,0.000331977025780361
"X11CO062.T",1,0.941843032836914,0.242150157690048,0.00023478322691517,1.72674190253019e-05,2.79805526588461e-05,0.00147542107151821
"X11CO070.T",2,9.61543591984082e-05,0.999846279621124,0.000166388526849914,2.83122617474874e-05,3.70096313417889e-05,0.00124315271386877
"X11CO072.T",2,4.80355861753878e-08,0.999990165233612,3.10178606355294e-07,0.000144262186950073,3.43409947163309e-05,0.000382258935132995
"X11CO077.T",2,2.60178294411162e-05,0.992986351251602,1.15365514830046e-05,3.4793565646396e-05,3.79521588911302e-05,0.000451979460194707
"X11CO079.T",1,0.995958119630814,5.61674823984504e-05,6.53136030450696e-05,0.000168701422808226,2.2526358407049e-05,0.000211614315048791
"X14CO002.T",2,8.94264121598098e-05,0.809481114149094,4.36167724160441e-07,0.0226475950330496,8.23112095531542e-05,0.000363683793693781
"X14CO003.T",2,8.10646133686532e-06,0.999821603298187,2.95671579806367e-05,3.55609445250593e-05,2.11650931305485e-05,0.00051732269639615
"X14CO005.T",2,0.0010223597928416,0.999015778303146,2.47149164351868e-05,7.83764371590223e-05,4.83211442769971e-05,0.00014245962665882
"X15CO001.T",1,0.986677616834641,0.00170778029132634,0.00135319354012609,4.82519646993751e-06,2.61955110545387e-05,0.000512296624947339
"X15CO002.T",2,0.638647317886353,0.947244256734848,3.94365033571376e-05,8.18422608972469e-06,2.56691828326439e-05,0.000292495751637034
"X16CO002.T",1,0.225045710802078,0.0113182161003351,0.153635501861572,0.0402324553579092,5.07324220961891e-05,0.000143353492603637
"X16CO003.T",2,1.73592474084217e-06,0.999886333942413,2.27131542374082e-06,0.000386445346521214,4.02134983232827e-05,0.000183241245395038
"X16CO006.T",2,2.94223252694792e-06,0.999745070934296,3.23651338476338e-05,0.000216744578210637,3.56233667844208e-05,0.000320579449180514
"X16CO011.T",2,0.00148049631388858,0.946595162153244,0.00181725603761151,1.26629752230656e-05,3.61085722033749e-05,0.00187529186950997
"X16CO012.T",2,1.70106172845408e-05,0.999844461679459,3.59765431312553e-06,0.000790407124441117,6.10370425420115e-05,8.18896078271791e-05
"X20CO001.T",2,2.2375606931746e-05,0.999304413795471,1.34726124088047e-05,8.16084912003134e-06,2.76364507953986e-05,0.011178461369127
"X20CO003.T",2,6.76441436553432e-06,0.999550968408585,8.16803799352783e-06,0.000598623708356172,7.3071134465863e-05,0.000150036845298018
"X20CO004.T",2,0.226233810186386,0.0302339941263199,5.68877858313499e-05,0.161877401173115,8.92275820660871e-05,0.000179798196768388
"X20CO007.T",2,1.41376295914597e-06,0.999704927206039,1.27491457533324e-05,0.00990062206983566,6.78761171002407e-05,0.000152469110616948
"X21CO006.T",2,7.1717269634064e-07,0.999968469142914,1.99602698103263e-06,0.00025660009123385,6.10836523264879e-05,0.000158896749780979
"X21CO007.T",2,5.57078664087385e-07,0.997353285551071,2.44133059368323e-06,0.00423197739291936,6.90844535711221e-05,0.0001373974737362
"X22CO004.T",2,1.05007501360888e-06,0.999836355447769,8.0519976108917e-07,0.00831420067697763,6.84171482134843e-05,0.000159439179697074
"X22CO006.T",2,8.30511703497905e-06,0.999950289726257,3.25285793678631e-06,0.000252015786827542,3.61066804543952e-05,0.0003470778465271
"X24CO005.T",2,0.000146611797390506,0.999495804309845,8.07659057500132e-06,1.00657898656209e-05,4.784075099451e-05,0.000460280105471611
"X27CO004.T",2,0.474726647138596,0.893617272377014,4.97142737003742e-05,1.20220088319911e-05,2.17896604226553e-05,0.00088964297901839
"C3L.00104.T",4,2.14773274365143e-06,3.87868249163148e-05,0.00210668216459453,0.991316616535187,0.00733963982202113,0.0004761116579175
"C3L.00365.T",4,5.62482647126217e-08,2.57401861745166e-05,0.000133503610413754,0.997993588447571,0.00139539659721777,0.00107305651181377
"C3L.00674.T",4,3.92678543903457e-07,5.99893610342406e-06,0.00159216660540551,0.996753811836243,0.000542316760402173,0.0088108666241169
"C3L.00677.T",4,7.39025978191421e-07,3.98666577439144e-06,0.0119430394843221,0.996579468250275,0.00401652592699975,0.000292514421744272
"C3L.01040.T",3,6.67337849336036e-06,9.32147145249473e-07,0.813809365034103,0.986968636512756,0.00124414838501252,0.0215268637984991
"C3L.01043.T",4,0.000256450031884015,3.43365536537021e-05,0.0180364111438394,0.873400419950485,0.000177044305019081,0.134702544659376
"C3L.01045.T",4,0.0181687171570957,2.84420348179992e-05,0.0268752938136458,0.987517595291138,0.000225437950575724,0.0110295596532524
"C3L.01046.T",4,1.26896184156067e-05,1.29156965158472e-05,0.000389241627999581,0.999261319637299,0.000345166728948243,0.0154151441529393
"C3L.01048.T",4,9.94055199043942e-07,0.00127950293244794,7.027341837329e-07,0.999689549207687,0.000468362151877955,0.000174540698935743
"C3L.01049.T",4,5.89358637625992e-06,0.253092736005783,8.32267119221797e-07,0.939314663410187,8.77603706612717e-05,0.00436467188410461
"C3L.01061.T",4,7.9191191616701e-05,1.33086598452792e-06,0.000982043944532052,0.999733865261078,0.0012593973078765,0.000227728742174804
"C3L.01142.T",4,7.2443333465344e-07,5.01608315062185e-06,0.173303537070751,0.991180658340454,0.0003758609527722,0.0127166700549424
"C3L.01146.T",4,4.51487017016916e-06,0.000162509801157285,5.62957775400719e-05,0.99987131357193,0.000638359284494072,0.0340263592079282
"C3L.01149.T",4,0.0870715258643031,8.76921194503666e-06,3.5515702165867e-06,0.999207198619843,0.00289943523239344,0.000192219318705611
"C3L.01154.T",4,2.33361276968935e-06,2.6919764422928e-05,5.29695425939281e-05,0.999635249376297,0.00103137415135279,0.00212323613232002
"C3L.01155.T",4,2.29991371725191e-06,8.84067230799701e-05,4.49841318186373e-05,0.999639838933945,0.000319067301461473,0.00171246856916696
"C3L.01156.T",4,6.68890515953535e-06,4.61424506283947e-05,0.000330330643919297,0.999482840299606,0.00384968961589038,0.000624153995886445
"C3L.01157.T",4,2.34416539512949e-07,2.70331901219834e-06,0.00112292845733464,0.999439477920532,0.00166926870588213,0.00247543543810025
"C3L.01327.T",4,3.01737600238994e-06,0.000226554737309925,3.74274782188877e-06,0.999581694602966,0.000409567408496514,0.00152408267604187
"C3L.01834.T",4,6.18966677912169e-09,2.07021844289557e-06,0.000681896723108366,0.848619669675827,0.19345697760582,4.90189922857098e-05
"C3L.01887.T",4,8.27779473411283e-07,0.0134414946660399,1.26627958252357e-06,0.998136669397354,0.00140877708327025,6.28083653282374e-05
"C3L.02041.T",4,1.14069642620507e-08,3.77264655071485e-06,0.00123468635138124,0.9524285197258,0.0520832650363445,5.57624189241324e-05
"C3L.02465.T",4,5.94833551303964e-07,0.000120224256534129,0.374715134501457,0.986559092998505,0.000313525320962071,0.000771770573919639
"C3L.02504.T",4,2.10092127872485e-06,8.38422374727088e-06,0.000971632543951273,0.999437570571899,0.00120545784011483,0.00277864834060892
"C3L.02542.T",4,7.24490377024267e-07,0.0707127265632153,1.0050344769752e-06,0.99869379401207,0.000349840571288951,0.000277998522506095
"C3L.02642.T",4,6.01630780749929e-08,3.08881124055915e-06,1.87079302804705e-06,0.999752044677734,0.00268986378796399,0.000121138313261326
"C3L.02704.T",4,1.63251354479144e-06,0.0011967173195444,0.000189162165042944,0.999620705842972,0.00048930624325294,0.000377390053472482
"C3L.02705.T",4,1.14191375359951e-05,3.93536538467743e-05,0.0059949264395982,0.981871485710144,0.000335965538397431,0.0543987881392241
"C3L.02707.T",4,8.17867498881242e-06,4.44261986558558e-05,0.000242594775045291,0.997905433177948,0.00355307688005269,0.00807455321773887
"C3L.02708.T",4,1.2730091469848e-07,0.000179219801793806,4.48270998276712e-06,0.999164938926697,0.00420656451024115,0.000482481089420617
"C3L.02900.T",4,1.40298546114082e-08,1.95589313989331e-06,0.000198026609723456,0.39934329688549,0.315925642848015,0.000146225043863524
"C3L.02955.T",4,4.70598351398621e-07,1.24313987726055e-06,0.29735541343689,0.962652176618576,0.000373365211999044,0.00170784769579768
"C3L.02970.T",4,2.13272357996175e-06,3.83551116556191e-06,0.000294270270387642,0.85531359910965,0.0999343134462833,0.000132808676426066
"C3L.02984.T",5,9.4473948664131e-09,2.81788038591912e-06,3.86262654501479e-05,0.0459619425237179,0.988562494516373,6.88838845235296e-05
"C3L.03260.T",4,2.7360555066025e-07,2.39194343976123e-06,9.01513362805417e-06,0.990022987127304,0.00633906736038625,0.000102455192973139
"C3L.03266.T",4,1.30648209051287e-05,3.98027314076899e-05,0.000231775004067458,0.999767065048218,0.000401015029638074,0.0014371564029716
"C3L.03387.T",4,7.26290139141383e-08,0.0023175769019872,2.87335467419325e-07,0.99950122833252,0.00182221527211368,0.000111821475002216
"C3L.03390.T",4,0.000232165381021332,3.65161918125523e-06,0.000765721662901342,0.999648928642273,0.00138310802867636,4.47280199296074e-05
"C3L.03392.T",4,2.52584353432894e-08,3.21060520036553e-06,0.0547639094293118,0.997939556837082,0.00151015334995463,0.00123781251022592
"C3L.03400.T",4,3.50896507370635e-05,6.77506704960251e-05,0.244693040847778,0.931303292512894,0.000352412796928547,0.0324639892205596
"C3L.03405.T",4,2.88522244318301e-06,0.00017445717821829,0.000233783001021948,0.982833355665207,0.00394204736221582,0.000717617105692625
"C3L.03407.T",4,1.00916810907847e-07,3.71764883766446e-06,0.0159089714288712,0.99747222661972,0.00058385610464029,0.000946861429838464
"C3L.03681.T",4,3.36148048063478e-07,2.66556153292186e-05,0.00447845773305744,0.998621881008148,0.00472848233766854,0.00154835061402991
"C3L.03727.T",4,2.17637555977035e-07,3.85598068533e-05,0.00134326313855127,0.998864561319351,0.000426471931859851,0.000990124855889007
"C3L.03728.T",4,8.83980044719124e-09,2.49434640409163e-06,0.0104584470391273,0.999396085739136,0.000926401204196736,0.000909686670638621
"C3L.03744.T",4,3.66245967597933e-06,2.98238791174299e-06,0.563013136386871,0.996104896068573,0.00230193231254816,0.000491432874696329
"C3L.03748.T",4,2.35655784308619e-06,8.02172917246935e-06,0.000456067238701507,0.999865353107452,0.000505875883391127,0.0239469883963466
"C3L.03968.T",4,5.99330405748333e-07,0.000105919356428785,4.004335778518e-06,0.999711364507675,0.000479851325508207,0.00644369539804757
"C3L.04084.T",4,7.44942752817224e-07,0.00493780965916812,5.64675929126679e-06,0.999624758958817,0.00128905510064214,0.000278280218481086
"C3N.00661.T",4,2.82180989685799e-08,1.23047675515409e-05,0.0163216963410378,0.999482244253159,0.00151277851546183,0.00659929239191115
"C3N.00662.T",4,2.4572434995207e-05,1.37275264933123e-05,0.00360588484909385,0.999476730823517,0.000943721068324521,0.00311153789516538
"C3N.00663.T",4,2.06870565122586e-08,1.3580418908532e-05,0.00031794371898286,0.978856265544891,0.00419951509684324,0.00105160439852625
"C3N.00665.T",4,3.73789953300729e-06,1.57308732013917e-05,0.141046889126301,0.999329775571823,0.000609129114309326,0.0062339217402041
"C3N.01192.T",4,1.49162687534954e-07,4.42176997239585e-06,0.207565024495125,0.999294996261597,0.00097660839674063,0.00146609666990116
"C3N.01196.T",4,1.71619326749806e-07,0.0355562586337328,8.38331658314928e-07,0.998025894165039,0.000690727421897464,0.000189710197446402
"C3N.01334.T",4,3.89845666859401e-08,6.8310921506054e-06,0.0263133617118001,0.999724805355072,0.000547937190276571,0.00845634122379124
"C3N.01364.T",4,1.22462064666706e-06,0.00100637399009429,0.00049889725050889,0.999377578496933,7.07303915987723e-05,0.00103208952350542
"C3N.01366.T",4,7.26613308188462e-07,1.9796469132416e-05,0.000407325525884517,0.999876737594604,0.00249877944588661,0.000197269655473065
"C3N.01367.T",4,1.97835305471017e-07,3.3727729714883e-05,0.00330169673543423,0.997119903564453,0.000306616697343998,0.000582701948587783
"C3N.01368.T",4,4.32672413808177e-06,3.92745223507518e-05,0.00246915232855827,0.942000150680542,0.00358491344377398,0.000227477496082429
"C3N.01369.T",4,3.83426049666014e-06,9.84248254098929e-06,0.0133349522948265,0.990842938423157,0.000222547052544542,0.0209392346441746
"C3N.01505.T",4,5.93027465356499e-07,1.40133142849663e-05,0.000120973701996263,0.999835729598999,0.00143124040914699,0.00225483160465956
"C3N.01515.T",4,1.54188813894507e-06,9.41085590966395e-06,0.0372186172753572,0.999348402023315,0.000816441694041714,0.00220358592923731
"C3N.01517.T",4,6.34653019915277e-06,1.16349970085139e-05,0.000674620125209913,0.998895138502121,0.000592667580349371,0.0227859020233154
"C3N.01518.T",4,1.71165832618669e-08,2.1173842128519e-06,0.086261872202158,0.997887462377548,0.00246112060267478,0.000431468070019037
"C3N.01798.T",4,1.24577816507099e-07,9.21064702197327e-06,0.00024600525648566,0.99910905957222,0.000648803863441572,0.001499678066466
"C3N.01814.T",4,4.68582516077731e-06,2.26773431677429e-06,8.82342210388742e-05,0.999564647674561,0.00355365965515375,0.000304478278849274
"C3N.01815.T",4,3.53031737176934e-07,5.134088610248e-06,0.0838239528238773,0.996314138174057,0.00135345611488447,0.00179157173261046
"C3N.01816.T",3,5.19404579790717e-06,0.000197538269276265,0.983466297388077,0.959091335535049,0.000272873148787767,0.00117523988592438
"C3N.01818.T",4,2.33411736871858e-06,1.30879880089196e-05,0.000159788003657013,0.998689770698547,0.000490974576678127,0.0154725229367614
"C3N.01851.T",3,8.44127328036848e-07,3.93096104289725e-06,0.825242340564728,0.780935317277908,0.00127043045358732,0.000355946758645587
"C3N.01852.T",4,1.73253110915539e-05,7.32880580471829e-05,0.00956356222741306,0.944676756858826,0.00206270354101434,0.00279323197901249
"C3N.01856.T",4,0.000456850015325472,7.61994715503533e-06,0.00940190954133868,0.997648030519485,0.000504701878526248,0.0135265337303281
"C3N.01857.T",4,1.07071591628483e-05,1.44195578286599e-05,0.00307057960890234,0.753686606884003,0.0442815236747265,0.000101929748780094
"C3N.02181.T",4,0.000171700186911039,0.000781832728534937,0.00128430535551161,0.984989047050476,0.000295106350677088,0.0206820582970977
"C3N.02183.T",4,4.07868674301426e-06,0.000663294107653201,0.0125002702698112,0.991426110267639,0.000229396580834873,0.000687567255226895
"C3N.02185.T",4,3.91150751966052e-06,1.50300802488346e-05,0.000416736249462701,0.999248296022415,0.000816438172478229,0.000165400644618785
"C3N.02186.T",4,1.19895641859102e-07,0.00054999919666443,2.44223286927081e-07,0.999908030033112,0.000882469408679754,0.000352011673385277
"C3N.02188.T",4,1.66243867170124e-05,7.3450748459436e-05,0.0099597261287272,0.998321980237961,0.000365022991900332,0.00910009769722819
"C3N.02190.T",4,5.26623608720911e-07,2.34278777497821e-05,9.34175404836424e-05,0.999848783016205,0.000960535428021103,0.00350510189309716
"C3N.02255.T",4,1.82561893780075e-06,3.6054567544852e-06,0.00031723985739518,0.90237158536911,0.154849492013454,8.2798538642237e-05
"C3N.02256.T",4,7.17562556928897e-07,0.000419499570853077,4.90915851969476e-07,0.999906003475189,0.000741548836231232,8.43056877783965e-05
"C3N.02769.T",4,6.57171949569602e-05,3.96634027310938e-06,0.0149185569025576,0.997172683477402,0.000688222382450476,0.0249349446967244
"C3N.02770.T",4,4.29305709985783e-05,4.63008673250442e-05,6.91758268658305e-05,0.999726325273514,0.00108532927697524,0.000476623405120336
"C3N.02782.T",4,0.000212879887840245,9.39506280701607e-05,0.000985946971923113,0.99235787987709,0.00146155402762815,0.00145531445741653
"C3N.02783.T",3,3.471956766532e-08,3.57383171945003e-07,0.732212096452713,0.956092059612274,0.00166319595882669,0.00199372868519276
"C3N.02784.T",4,1.34657980765951e-07,1.98415746126557e-05,0.00994944316335022,0.999859035015106,0.000445490644779056,0.000507002318045124
"C3N.02785.T",4,1.58636453306826e-05,0.000214025982131716,0.000289907067781314,0.99940550327301,0.00088959708227776,0.00114910682896152
"C3N.02786.T",4,6.0455786865532e-07,0.00161647936329246,7.21679971320555e-05,0.999596655368805,0.000707962404703721,0.00046415020187851
"C3N.02788.T",4,3.03752049148898e-05,0.0193115128204226,2.56935381912626e-05,0.999777138233185,0.000128904684970621,0.000442438817117363
"C3N.03070.T",4,3.60492773410215e-08,4.19463103753515e-05,2.01431134883023e-07,0.999709993600845,0.00188533554319292,3.19278260576539e-05
"C3N.03088.T",4,1.56534559891952e-06,2.38180064116023e-05,0.00663440255448222,0.999685317277908,0.000209823243494611,0.000492809602292255
"C3N.03180.T",4,7.13117369741667e-05,0.000125440557894763,0.0520454682409763,0.995627075433731,0.000143377532367595,0.00098464492475614
"C3N.03182.T",4,1.89039980114103e-07,8.37444567878265e-05,0.000242345784499776,0.99891322851181,0.000622635940089822,0.00167334888828918
"C3N.03183.T",6,1.49427351061604e-05,0.00160994700854644,0.0445295292884111,0.0163848912343383,0.000104258913779631,0.0163165600970387
"C3N.03184.T",4,1.10877667793829e-05,2.56087305388064e-05,0.000248146163357887,0.95557302236557,0.000889210728928447,0.000184681019163691
"C3N.03186.T",4,1.56535838868876e-05,1.4934849787096e-05,0.0155647192150354,0.994291126728058,0.000574630015762523,0.0256992001086473
"C3N.03188.T",4,9.62668025294988e-07,0.000153430089994799,2.69870179181453e-06,0.999734342098236,0.00116209112457,0.000505345786223188
"C3N.03473.T",4,4.87263278046157e-05,2.76944797406031e-06,0.00034967869578395,0.998489111661911,0.000501443020766601,0.000377331860363483
"C3L.00977.T",2,3.02136342611448e-07,0.999876379966736,4.52575704912306e-07,0.000601004197960719,4.5898250391474e-05,0.000180392191396095
"C3L.00987.T",1,0.962363421916962,4.8102583605214e-05,8.35683822515421e-05,0.000670023990096524,3.96927998735919e-05,0.00103287832462229
"C3L.00994.T",2,1.59509418153903e-05,0.999959230422974,3.74128774183191e-07,7.84637450124137e-05,3.98866604882642e-05,0.000630677153822035
"C3L.00995.T",1,0.365743964910507,0.410478860139847,6.65951738483272e-05,6.12318217463326e-06,2.53130610872176e-05,0.0592731013894081
"C3L.00997.T",2,2.43982370307094e-07,0.999964952468872,1.02642798083252e-06,0.000244415707129519,2.51775772994733e-05,0.000259662148891948
"C3L.00999.T",2,4.24118034061394e-05,0.988668024539948,3.26104952819151e-07,0.000492538718390279,2.26515262511384e-05,0.00391250138636678
"C3L.01138.T",2,1.51925586777679e-07,0.99997752904892,4.28264215202034e-07,0.00011664698831737,2.62050480159814e-05,3.69914941984462e-05
"C3L.01237.T",2,0.106578052043915,0.865023583173752,6.37446333939806e-07,0.00052126168156974,4.09006379413768e-05,0.0135216759517789
"C3L.02617.T",2,3.4163988260616e-07,0.999891698360443,1.06534237431788e-07,0.00517787947319448,3.11333451463724e-05,0.00064256225596182
"C3L.02621.T",2,1.23247928058845e-05,0.999055802822113,3.70998782273091e-06,0.00351099180988967,2.73664763881243e-05,0.000195462060219143
"C3L.02651.T",2,1.31306012463028e-06,0.999716728925705,5.03569481224986e-06,0.000157806294737384,3.05100602417951e-05,0.00352808693423867
"C3L.03378.T",2,1.18702604368082e-06,0.999987065792084,6.27657300356077e-07,0.000311753785354085,2.11650931305485e-05,0.000399831478716806
"C3L.04025.T",2,0.144085541367531,0.243386194109917,0.00169156212359667,1.69618483596423e-05,2.73664763881243e-05,0.00906508602201939
"C3L.04354.T",1,0.320255875587463,0.00990281300619245,0.00408122420776635,5.14561588715878e-06,2.79528430837672e-05,0.0316935880109668
"C3L.04791.T",2,0.269123420119286,0.722120463848114,0.000815640029031783,1.36384932147848e-06,3.99625987483887e-05,0.0470725558698177
"C3L.04844.T",2,3.62318843372123e-07,0.997888922691345,1.41878700787856e-06,0.0454414058476686,4.54039782198379e-05,0.000307494789012708
"C3L.04849.T",2,6.53752465495927e-08,0.99998265504837,2.14546965082718e-07,6.61755602777703e-05,2.37519070651615e-05,2.48254655161873e-05
"C3N.00204.T",2,3.91095710483569e-07,0.990913599729538,1.09105101842033e-06,0.155815303325653,3.25559294651612e-05,6.9297671871027e-05
"C3N.00295.T",2,9.14458325951273e-07,0.999269425868988,2.2337813447848e-06,0.000379059070837684,3.60489957529353e-05,0.000395464729081141
"C3N.00297.T",2,1.1978197562712e-06,0.998579144477844,2.40876318002847e-07,0.000113665886601666,2.67150107902125e-05,0.000347753753885627
"C3N.00299.T",2,2.04273753467987e-07,0.999962329864502,7.81975174390936e-07,0.000304751112707891,4.16236744058551e-05,0.000399838216253556
"C3N.00306.T",2,4.5663611672353e-05,0.999480038881302,1.07557252704282e-05,8.29528544272762e-05,3.13695172735606e-05,0.000489822879899293
"C3N.00307.T",2,1.77911806531483e-05,0.999954104423523,2.27631133498107e-07,5.66314452044026e-06,2.34234257732169e-05,0.00134093064116314
"C3N.00498.T",2,3.03512052823862e-07,0.999933362007141,1.93841094642266e-06,0.000436435337178409,2.79088226307067e-05,0.000125935133837629
"C3N.00519.T",2,2.26316260523163e-05,0.99946865439415,9.62644776336674e-07,5.78607905481476e-05,2.35904653891339e-05,0.000939307385124266
"C3N.00822.T",2,3.54340286889965e-07,0.999973237514496,4.73406444712055e-07,0.000619726502918638,2.57614647125592e-05,0.000130632834043354
"C3N.00825.T",2,1.63275956310827e-06,0.999954640865326,2.895567718042e-06,0.000440976014942862,3.65792002412491e-05,0.00172722665593028
"C3N.00828.T",2,5.65333291291381e-08,0.999950587749481,3.18893603434844e-06,0.000743539509130642,2.11650931305485e-05,0.000102753976534586
"C3N.00829.T",2,5.6103654344497e-07,0.998572200536728,3.67951031421399e-07,0.00259346351958811,3.35869553964585e-05,0.000414004069170915
"C3N.00846.T",2,2.33227401622571e-05,0.999440461397171,1.24672888546229e-06,7.29427556507289e-05,2.87773136733449e-05,0.000651681533781812
"C3N.00857.T",2,0.0257114320993423,0.86928927898407,1.32657901303901e-05,0.000505043979501352,5.77178507228382e-05,0.000512699043611065
"C3N.00871.T",1,0.177767135202885,0.0453183017671108,2.56978446486755e-05,0.000474871936603449,3.43900010193465e-05,0.00145780970342457
"C3N.01337.T",2,3.69037749692325e-07,0.999969124794006,5.79535173983459e-06,0.000558656785869971,4.66694982605986e-05,0.000147120350447949
"C3N.01338.T",1,0.268877148628235,0.0739367082715034,2.0582771867339e-05,3.01184209092753e-05,2.80513395409798e-05,0.000527769705513492
"C3N.01339.T",1,0.97789603471756,0.000717657210770994,0.000336375276674516,0.00125418268726207,5.21854344697203e-05,0.000195562141016126
"C3N.01340.T",2,0.000120245982543565,0.994844168424606,3.61160425654816e-06,0.000128387302538613,2.35904653891339e-05,0.00202246330445632
"C3N.01620.T",2,1.69986861919824e-06,0.999164193868637,4.69831356042505e-08,0.000314611432258971,2.28220415010583e-05,0.000282489520031959
"C3N.01643.T",1,0.192423962056637,0.0002025126668741,0.241215139627457,3.13758600896108e-05,4.37458929809509e-05,0.00181095872540027
"C3N.01645.T",2,7.82817096478539e-07,0.999985635280609,8.75334279726303e-07,0.000207351178687532,2.87773136733449e-05,0.00042717820906546
"C3N.01752.T",2,7.59424651164409e-07,0.983235001564026,4.54762727031266e-07,0.00553635833784938,5.36222851224011e-05,0.000439649476902559
"C3N.01754.T",2,3.74822884623427e-05,0.999645560979843,4.15066324421787e-07,4.53163720521843e-05,2.81029042525915e-05,0.000520139205036685
"C3N.01755.T",2,1.01155364973238e-06,0.99996954202652,1.06803934585287e-07,0.000166872494446579,3.56938262484618e-05,0.000135386901092716
"C3N.01756.T",1,0.808141231536865,0.0659784078598022,2.29170041166071e-06,1.22659150747495e-06,2.50977045652689e-05,0.000326456065522507
"C3N.01757.T",2,9.65750388104425e-07,0.999969184398651,6.29154499165452e-07,0.000205058859137353,2.35560637520393e-05,0.000291131625999697
"C3N.01758.T",2,2.48925130108546e-06,0.997383832931519,2.5650476231931e-07,8.68524111865554e-05,2.64693426288432e-05,0.000500852154800668
"C3N.01858.T",2,2.66551683125726e-06,0.999680042266846,3.46395461292559e-06,7.63689240557142e-05,2.67081131823943e-05,0.00117325613973662
"C3N.01859.T",2,9.90340751627627e-08,0.999708652496338,7.03660660406058e-07,0.000379453384084627,3.87875552405603e-05,0.00126615352928638
